E Win Num 1,E Win Num 2,E Win Num 3,E Win Num 4,E Win Num 5
5,20,26,28,37
4,13,14,22,26
11,14,21,23,34
7,14,18,34,35
12,15,31,33,39
3,5,22,28,32
18,23,28,35,36
1,4,8,13,21
14,17,30,37,39
5,6,24,30,33
6,8,16,34,37
13,21,34,36,38
2,11,12,22,27
6,8,9,24,39
1,2,22,25,28
14,16,21,30,32
20,24,26,30,36
18,21,26,27,33
1,8,22,31,34
4,28,30,35,38
12,16,23,35,39
1,4,8,11,38
1,14,16,17,34
4,10,12,15,22
5,12,18,24,33
3,17,20,26,31
3,7,8,30,39
10,15,16,17,29
4,13,25,29,30
9,15,22,26,29
3,16,26,27,31
3,20,25,29,35
5,13,14,16,37
2,12,23,34,39
1,7,23,27,33
17,20,28,31,38
6,11,27,32,38
1,21,25,28,36
15,18,27,29,33
2,3,24,26,33
3,14,23,30,39
3,5,6,8,24
2,3,7,25,38
17,21,29,32,35
9,15,18,22,25
12,14,22,24,38
1,6,11,25,32
8,17,31,37,38
1,3,16,17,31
1,2,11,18,21
1,22,25,36,37
1,2,4,28,35
1,9,13,32,38
3,8,10,20,26
3,8,17,18,27
8,14,16,30,38
1,8,33,36,39
9,22,33,36,38
2,11,19,22,36
9,24,25,31,36
12,17,21,23,28
23,28,29,31,39
6,17,28,34,37
19,24,27,29,32
11,12,13,23,29
7,21,23,25,33
3,9,14,15,16
5,21,25,28,39
2,9,14,16,19
5,6,13,18,32
14,20,28,30,39
3,16,18,22,27
6,9,13,17,28
4,25,26,27,34
1,8,16,30,35
7,18,22,23,33
2,5,6,16,18
1,7,25,26,36
2,10,12,28,37
11,19,30,34,39
2,6,29,31,37
1,8,19,20,27
1,14,19,33,37
15,24,25,29,33
1,6,13,23,35
9,13,16,26,32
5,9,21,25,31
8,9,23,24,38
1,2,33,36,37
2,9,16,35,38
14,17,25,29,33
2,12,15,26,35
3,14,15,16,26
5,10,13,22,34
17,25,26,29,37
23,27,28,37,38
12,21,23,25,36
7,8,15,26,36
2,4,16,26,34
1,5,11,21,31
2,11,23,35,39
13,15,17,26,27
7,15,21,24,36
2,9,23,32,38
5,6,24,30,35
7,18,27,33,37
1,22,23,30,32
16,26,27,29,36
2,10,12,14,17
1,20,28,30,39
1,2,21,30,36
1,9,13,31,33
11,18,21,25,27
11,13,16,33,36
4,5,20,21,29
9,12,18,23,33
5,20,31,32,34
1,4,13,30,35
14,17,18,21,36
15,25,37,38,39
3,4,7,14,38
1,17,21,27,33
16,26,27,30,38
1,18,31,32,33
1,3,30,31,36
15,19,33,34,38
4,9,12,13,31
10,14,18,23,33
7,8,22,23,29
1,14,20,31,37
3,8,22,27,36
14,24,30,31,35
1,12,15,22,24
11,12,22,31,36
13,27,29,33,35
7,15,24,25,32
10,15,26,35,36
1,7,8,17,31
12,18,20,25,35
4,12,17,21,30
7,13,14,24,37
4,20,26,28,30
6,14,27,37,39
3,8,14,18,26
2,8,11,21,23
17,20,22,24,37
2,3,14,21,27
4,8,10,22,32
10,17,24,37,39
5,11,14,29,30
3,11,18,28,33
2,3,14,32,39
8,22,25,36,39
11,13,16,18,24
12,24,33,35,39
3,7,15,19,37
2,5,11,23,27
7,12,29,32,35
10,13,16,18,19
1,12,20,29,39
3,6,15,22,24
9,13,15,32,35
1,21,22,32,36
4,7,15,36,38
1,11,18,20,27
7,12,20,26,29
4,6,24,29,33
5,9,10,20,29
11,14,21,29,37
4,16,22,26,29
4,14,18,26,33
6,9,26,34,35
14,16,23,24,32
6,30,31,32,38
2,4,12,25,27
6,7,10,11,38
17,18,21,25,34
10,15,22,23,33
3,14,27,29,38
1,7,10,15,16
8,13,19,36,38
2,3,5,23,27
1,4,9,20,33
20,25,26,30,37
4,17,23,24,28
11,17,20,21,28
21,29,30,35,38
3,20,25,28,31
2,8,18,29,31
1,14,27,30,37
2,3,10,29,36
2,4,5,28,35
4,5,8,23,25
6,15,16,31,32
2,3,8,11,27
7,11,22,28,29
6,9,19,21,26
6,7,14,16,28
7,11,14,26,39
18,21,25,30,38
3,6,14,33,36
8,20,26,34,36
10,15,16,28,30
19,21,24,25,34
17,20,23,29,32
5,19,22,28,29
7,19,24,35,37
2,3,6,7,22
6,9,10,17,34
3,12,14,17,20
8,20,21,26,27
22,29,31,33,36
1,3,4,10,13
6,7,10,11,30
7,8,9,18,29
5,7,8,18,19
10,12,15,29,37
4,8,16,18,28
8,10,25,32,38
3,12,13,20,28
13,14,15,22,25
3,6,11,22,29
8,22,23,35,36
4,9,18,27,38
2,7,18,21,33
1,11,21,34,39
7,16,17,35,37
9,18,24,28,39
10,12,23,30,31
7,13,28,34,39
4,5,26,29,36
8,10,31,36,38
14,18,33,35,36
7,15,29,30,31
4,11,30,32,35
6,14,15,19,23
8,20,27,28,35
5,23,26,29,39
4,23,32,35,38
1,8,24,26,30
1,4,5,7,38
20,22,27,31,33
6,10,11,17,28
4,14,20,31,39
11,18,28,33,37
8,15,26,37,39
17,20,25,30,36
7,8,20,27,39
5,12,29,34,36
16,17,21,23,34
17,27,28,30,34
17,19,20,22,26
1,5,12,27,29
8,15,17,26,35
1,8,17,27,29
2,9,15,20,25
1,3,18,21,23
2,3,15,26,28
9,18,25,32,33
5,18,36,37,38
1,2,3,6,38
1,2,6,24,36
22,28,32,34,36
8,11,21,22,33
1,3,10,16,26
2,8,22,25,27
4,10,11,23,30
1,3,8,12,38
6,9,13,28,32
1,7,21,33,37
3,12,16,23,37
10,16,24,34,36
16,26,28,31,35
5,14,20,25,26
11,12,23,33,36
1,7,8,31,32
3,12,13,25,28
6,16,25,27,36
3,6,17,35,38
6,22,27,35,36
2,4,7,10,23
3,7,14,18,35
18,20,24,28,39
1,8,20,34,38
6,28,29,34,37
3,16,23,26,30
2,4,13,15,17
4,26,28,30,31
1,22,24,35,36
17,23,30,32,35
1,3,22,25,33
4,6,25,26,28
2,6,13,21,34
1,10,18,20,33
2,17,26,27,32
1,6,30,34,39
1,3,22,34,38
14,19,27,33,34
6,7,29,32,39
4,9,10,18,36
16,21,24,25,35
4,10,17,26,34
2,4,6,26,37
7,10,12,30,31
4,5,31,35,38
2,19,22,34,35
10,14,15,27,28
4,8,10,12,27
3,13,17,18,25
5,20,24,30,32
19,24,31,36,39
2,3,8,15,27
5,18,28,29,34
2,10,13,16,26
6,14,29,37,39
6,9,14,16,28
8,12,21,25,26
19,21,23,30,31
12,18,20,25,36
3,9,20,32,36
3,6,12,19,39
16,26,31,33,36
1,7,23,24,38
4,13,15,17,21
2,8,25,29,33
3,16,26,28,29
4,8,23,34,36
3,5,15,18,31
17,21,26,34,39
9,17,18,19,33
3,4,9,12,27
12,21,22,27,29
15,25,32,33,36
2,9,19,29,33
12,16,18,26,38
5,16,24,32,35
8,12,13,14,20
20,21,32,37,39
3,4,18,21,38
2,12,20,24,30
1,3,10,17,20
13,19,28,36,38
1,2,11,29,31
4,8,11,15,18
7,17,20,33,36
3,16,17,21,35
7,16,24,31,38
16,18,28,29,34
3,6,10,26,33
3,19,27,31,36
9,19,27,32,39
2,5,13,15,39
20,22,26,30,39
1,7,13,15,27
7,13,23,27,28
14,18,26,33,39
17,19,27,32,34
8,19,20,31,38
2,5,17,28,36
7,8,15,26,30
7,11,15,32,39
12,16,31,36,37
9,16,21,26,34
7,11,12,24,33
2,5,28,29,30
18,25,26,32,38
3,15,21,31,36
6,24,29,31,38
6,11,12,17,24
5,10,18,28,30
11,14,21,27,32
8,21,29,35,37
1,9,19,23,24
1,17,25,28,36
7,13,17,22,30
15,27,29,31,34
4,10,24,33,38
4,14,20,23,33
3,7,20,24,27
17,22,31,38,39
4,5,6,18,39
2,9,30,32,35
1,10,18,20,37
20,27,32,35,38
2,5,6,13,31
9,18,26,35,39
12,16,17,19,26
6,12,18,30,37
1,4,6,14,34
5,12,17,18,38
13,24,27,28,36
5,10,12,15,37
4,7,17,19,22
18,19,26,33,34
7,26,28,36,39
7,8,23,37,38
22,24,26,30,32
3,7,15,17,18
6,7,12,19,22
9,12,28,29,35
11,13,18,26,28
6,8,9,13,23
3,8,16,25,36
10,12,17,27,30
11,12,15,27,36
2,4,13,25,31
18,22,27,33,39
2,25,28,31,32
26,31,36,37,38
1,7,8,32,35
11,18,21,23,24
3,10,13,16,23
4,5,25,27,34
6,15,29,36,39
5,7,13,33,37
2,22,33,35,39
3,4,15,18,32
6,7,8,15,35
1,24,26,30,35
11,15,24,28,30
7,13,18,19,28
17,25,30,31,39
13,24,28,30,34
1,2,26,32,38
5,15,19,28,30
2,12,19,20,33
18,20,22,29,38
8,30,31,34,38
7,13,16,29,38
24,27,36,37,39
5,15,23,28,31
4,5,12,32,38
3,4,19,27,31
7,8,28,30,37
2,6,7,11,29
2,26,28,30,31
1,4,14,19,32
9,11,19,21,34
2,3,4,18,20
9,13,18,35,38
3,16,20,28,36
5,24,32,35,39
21,23,28,32,38
1,4,6,12,13
5,9,19,32,37
9,28,31,33,38
22,26,28,34,37
1,17,18,35,39
1,8,25,30,33
6,11,30,35,37
3,6,7,32,34
7,15,16,24,31
21,22,27,30,37
6,12,13,15,17
5,7,18,19,28
2,6,9,23,30
13,17,19,20,22
10,21,25,37,39
4,9,12,21,33
4,7,13,34,36
1,15,22,26,37
8,14,16,21,38
1,3,23,32,38
4,6,10,34,39
4,7,14,18,32
5,13,15,22,27
5,6,8,12,30
1,2,7,9,18
2,22,23,25,29
6,12,26,28,29
10,13,19,30,39
3,5,7,8,30
1,4,5,13,23
2,18,24,26,36
1,3,9,23,38
4,14,15,17,25
3,22,23,24,27
11,13,23,34,38
8,17,18,27,28
11,23,28,32,38
16,21,27,32,36
10,11,18,28,29
12,18,30,31,35
7,14,21,24,26
10,14,23,24,31
3,6,9,19,27
3,4,12,20,22
3,18,22,28,39
7,10,25,28,33
1,11,25,27,36
20,28,32,35,36
12,19,22,28,32
5,6,17,24,31
14,24,28,32,38
1,14,24,28,38
8,19,25,26,36
14,17,27,29,34
1,9,18,33,38
6,8,24,28,34
2,5,23,29,39
1,5,19,20,27
2,13,14,29,34
4,11,13,16,34
1,9,30,34,35
4,15,17,23,35
5,11,20,27,38
13,14,20,23,24
2,8,13,15,16
2,4,9,28,35
12,18,20,23,26
2,15,18,22,26
4,13,19,26,38
6,7,15,26,33
9,24,32,36,37
6,10,16,26,30
2,4,9,10,25
6,12,14,20,29
12,22,25,28,38
9,10,13,28,36
1,16,23,33,34
7,15,16,35,39
5,13,21,31,33
5,10,12,32,37
1,10,13,24,37
6,10,15,23,35
5,10,17,19,26
17,18,25,26,36
1,10,14,35,37
9,14,17,20,22
1,19,23,30,33
9,11,28,37,38
18,20,25,32,37
3,9,11,23,25
23,27,33,35,39
3,10,14,30,32
3,10,16,20,31
8,11,24,26,32
2,8,9,17,18
2,35,36,38,39
1,3,10,20,22
16,20,21,32,35
7,10,18,26,36
2,14,27,33,34
2,9,25,27,36
4,7,16,17,23
5,24,29,32,33
5,15,17,23,31
2,6,12,30,33
9,12,20,22,39
6,7,11,24,35
4,10,11,22,35
15,23,25,26,29
2,13,17,18,30
3,8,21,32,33
1,2,22,29,30
7,25,26,33,34
1,4,21,26,34
1,17,24,29,30
11,14,22,26,34
11,13,14,26,36
1,2,7,17,34
7,17,25,27,30
6,15,23,28,30
4,10,24,37,38
1,11,18,35,38
6,16,23,35,36
4,7,19,28,31
3,11,26,34,37
5,24,28,32,33
2,4,9,28,31
2,5,20,29,31
5,7,18,21,39
13,16,17,24,30
4,7,11,15,38
1,13,17,27,36
6,13,16,26,27
8,13,19,25,27
7,8,11,24,32
1,13,25,28,33
9,18,19,32,37
17,18,22,28,36
2,11,20,25,39
9,10,17,31,39
7,8,9,21,26
4,5,11,18,22
1,2,20,28,34
5,10,23,26,31
26,31,32,34,35
9,11,17,19,39
3,12,21,28,39
13,17,19,28,38
5,15,26,31,36
12,15,16,21,26
3,5,16,30,33
6,25,27,28,35
9,21,22,25,36
3,6,7,28,29
13,14,16,19,25
11,18,21,30,33
5,6,25,29,31
1,22,25,32,37
15,19,24,28,37
16,18,20,25,30
1,4,5,8,18
2,7,11,26,33
3,5,20,23,35
7,16,19,20,25
5,6,15,25,35
2,11,14,34,36
3,8,19,29,39
10,18,25,33,39
1,22,28,31,32
4,6,15,38,39
4,5,8,10,16
10,19,23,29,34
3,14,19,25,30
3,26,28,34,37
6,7,11,15,16
12,14,26,27,28
8,19,23,37,39
2,6,9,29,39
13,24,30,36,38
1,6,18,20,31
13,15,18,27,39
14,16,20,22,25
8,23,26,29,36
7,9,16,38,39
13,14,17,24,31
20,24,29,33,36
3,7,18,21,22
5,9,23,30,32
5,16,17,37,38
1,18,21,28,31
6,10,17,23,28
13,25,26,31,35
4,11,13,23,27
11,15,23,30,36
12,15,26,32,39
14,15,16,30,39
21,23,25,35,38
7,12,36,37,39
2,5,8,13,33
5,13,23,25,34
1,10,11,17,36
4,19,26,28,33
3,8,9,25,35
5,7,14,23,29
3,6,20,27,34
2,8,21,29,35
1,11,25,30,36
5,9,29,33,38
5,13,18,24,27
4,10,16,32,37
7,19,25,28,39
4,7,10,29,31
7,8,12,14,26
8,19,22,32,33
4,9,10,17,22
14,17,29,31,37
2,5,6,31,38
1,7,11,17,31
1,3,5,6,7
3,24,25,31,38
2,23,28,32,38
5,20,22,26,39
4,26,30,34,37
1,9,12,13,24
14,19,31,33,36
4,22,25,34,38
26,29,33,34,35
1,13,25,31,36
4,15,19,20,23
3,8,15,34,36
5,12,22,25,39
3,7,8,26,29
4,22,28,31,33
2,5,15,21,38
4,14,15,29,34
8,13,16,24,31
21,28,30,32,33
2,5,10,14,36
5,8,21,29,35
1,10,22,26,37
2,14,22,27,36
11,12,23,27,36
6,18,19,24,32
8,19,22,24,25
6,9,13,21,26
3,5,8,32,36
5,7,10,32,35
7,18,20,33,38
9,12,14,17,38
1,4,15,32,34
5,11,17,25,30
1,10,33,36,39
4,17,19,24,33
3,9,26,29,39
3,10,14,19,24
5,12,16,25,34
3,14,18,26,38
13,19,20,24,34
3,8,14,34,36
2,15,18,22,26
2,10,12,27,28
7,17,19,33,36
7,9,17,22,25
4,10,34,36,37
16,21,29,34,37
1,3,7,8,16
1,15,21,34,39
3,16,17,27,30
11,14,29,30,35
14,25,31,37,39
11,20,21,34,38
13,14,19,25,39
10,12,23,29,37
7,10,31,35,37
1,3,5,25,34
6,11,13,18,20
3,16,18,30,35
2,10,15,17,35
13,19,32,35,38
3,14,20,37,38
19,20,24,29,38
6,15,17,24,32
7,22,29,30,36
3,7,19,33,34
7,8,16,30,36
14,15,32,35,36
18,21,26,36,39
4,8,10,14,35
7,12,28,30,32
4,10,14,24,33
11,15,19,24,26
15,20,22,26,32
3,7,13,15,24
6,10,20,23,31
6,11,18,28,33
3,15,27,30,33
9,12,16,21,29
4,7,8,13,25
11,21,29,34,35
7,16,25,26,31
6,8,10,20,38
5,7,16,18,25
20,22,27,32,33
8,14,26,29,36
3,5,8,30,36
12,16,21,32,37
2,5,9,17,18
10,23,24,28,31
6,17,19,25,36
8,11,14,27,32
8,22,23,25,30
7,11,21,30,38
5,7,20,24,32
13,14,15,20,23
24,30,32,34,36
3,7,8,25,36
2,18,23,25,33
15,16,22,24,36
3,4,14,28,39
6,10,24,28,35
4,6,9,14,38
1,8,14,20,25
6,13,14,20,32
2,9,12,35,36
5,25,29,31,39
3,6,7,10,16
1,7,10,14,15
15,21,32,33,37
1,16,19,22,23
4,13,23,25,36
13,17,21,23,32
4,6,8,9,13
16,22,23,31,36
4,8,11,13,27
17,22,27,28,31
13,19,25,26,28
6,22,25,27,30
11,17,22,28,30
1,4,11,13,15
15,18,28,31,33
2,19,21,28,32
6,10,12,14,21
4,8,17,33,35
21,27,30,36,39
4,7,22,30,37
10,15,22,25,38
7,9,16,23,31
1,14,23,32,39
4,7,13,17,28
3,11,19,33,36
1,3,10,17,28
1,3,6,11,39
3,14,19,27,30
14,24,26,29,34
3,19,22,34,39
1,5,12,23,28
5,15,16,21,28
11,13,17,24,30
4,12,19,25,38
12,22,27,31,36
2,9,26,34,37
5,12,15,25,39
3,9,12,36,38
10,26,33,37,39
6,13,14,17,25
4,13,33,36,39
21,22,25,26,34
7,20,25,33,34
7,13,16,29,34
11,18,22,32,33
24,29,31,32,36
8,10,20,24,35
1,5,20,31,32
2,7,22,24,36
7,21,33,34,39
2,3,21,27,31
14,18,21,22,36
6,9,13,16,35
17,28,29,32,33
6,11,19,26,38
6,17,20,37,38
11,19,22,35,37
13,15,18,33,36
15,17,22,33,34
1,2,9,19,20
10,11,23,31,39
5,7,17,27,30
10,12,20,21,32
1,4,13,16,29
18,21,26,33,39
4,12,15,16,26
6,16,23,27,29
9,15,19,23,26
2,8,11,15,24
2,5,7,20,39
9,21,24,26,38
4,13,21,31,39
12,25,26,34,36
3,11,23,32,39
5,14,27,31,38
9,11,15,27,30
1,19,23,24,37
11,13,18,22,29
12,19,21,23,38
6,9,18,20,22
6,7,17,22,37
17,23,27,34,35
13,18,23,30,34
10,12,17,23,33
2,11,18,29,33
6,14,16,33,39
21,23,25,29,32
11,15,30,32,33
3,8,28,37,38
11,16,18,32,37
7,9,12,16,22
3,15,20,34,39
9,12,14,25,37
10,11,26,30,33
5,12,18,20,24
4,19,20,27,31
2,7,13,20,37
1,10,20,23,27
15,22,23,28,31
1,3,14,20,30
5,12,16,22,38
22,23,28,34,36
5,11,15,27,32
1,13,23,25,35
7,17,31,34,36
14,20,24,30,31
1,12,20,27,36
1,6,11,14,17
16,20,22,23,26
2,14,20,25,32
2,20,21,30,35
5,15,29,34,36
1,10,14,17,26
7,9,27,28,31
1,18,19,20,31
5,7,9,14,18
10,17,23,25,28
2,10,17,22,34
6,11,22,33,34
6,16,18,25,37
7,8,19,25,34
1,14,17,33,34
2,10,13,14,36
1,11,12,13,25
8,18,23,25,39
4,8,18,20,37
11,14,30,36,37
20,21,22,28,34
2,16,19,32,35
7,18,21,27,29
3,9,13,19,36
14,22,30,35,39
5,14,17,35,38
5,19,28,33,38
4,8,12,28,34
10,14,18,20,37
3,6,9,27,30
4,5,18,30,38
8,12,15,21,24
4,20,22,23,32
11,19,24,29,36
8,13,22,26,27
1,10,30,37,38
3,17,22,23,37
22,34,35,37,39
14,18,21,24,35
3,13,21,22,23
10,24,31,32,34
3,6,23,30,36
6,25,30,32,38
5,22,26,30,37
7,11,17,21,25
4,8,19,30,36
3,13,16,18,31
6,9,18,24,27
5,15,35,36,38
1,12,21,28,34
11,13,18,19,35
5,11,27,29,39
1,2,16,17,31
18,20,28,37,38
15,17,18,26,28
1,2,4,10,32
5,8,13,19,35
11,13,16,29,39
7,9,18,30,34
10,12,20,23,25
6,7,12,32,37
2,9,14,19,30
6,10,12,18,26
2,15,20,25,36
5,9,22,32,34
16,17,25,28,33
1,11,12,16,34
4,11,15,26,33
7,8,9,19,26
1,8,12,14,24
9,29,37,38,39
7,15,16,27,29
7,8,15,26,34
2,4,21,35,39
4,10,21,29,38
9,21,27,29,35
1,5,19,21,37
6,11,19,30,39
4,10,16,17,28
15,17,21,24,36
10,11,22,25,26
2,12,21,25,39
9,29,30,32,37
5,6,11,14,39
14,18,21,24,28
8,9,10,25,28
5,7,10,33,38
2,15,19,20,30
4,8,19,35,39
5,13,16,19,21
11,28,33,35,36
2,7,27,30,32
1,11,13,17,21
6,13,17,19,21
4,14,17,24,39
6,8,30,31,33
2,4,21,33,38
2,3,11,29,34
1,5,7,33,35
9,10,17,21,38
3,11,23,25,30
2,8,16,22,32
8,26,28,29,31
1,2,19,21,37
2,15,23,34,35
9,12,23,24,25
20,22,24,29,31
9,17,24,32,38
13,15,32,33,37
3,6,8,20,21
1,13,24,32,35
4,7,32,34,39
9,14,24,32,36
5,16,18,24,26
5,7,16,23,24
3,10,25,28,36
4,20,22,25,28
6,14,25,31,33
8,12,15,26,39
1,2,17,24,33
3,7,29,32,34
18,21,30,34,36
3,15,21,26,37
13,15,20,28,39
17,24,27,29,32
2,6,14,30,34
1,6,17,22,32
6,13,27,32,35
3,5,22,28,31
8,13,15,19,26
1,21,22,30,31
7,11,12,29,36
1,11,20,30,39
3,7,10,24,25
8,26,34,36,37
6,16,19,20,22
6,24,26,30,35
2,5,19,25,28
16,17,18,28,30
1,2,19,22,39
6,13,15,16,23
6,13,21,26,33
12,13,16,35,36
5,12,24,31,32
16,18,25,28,32
13,21,23,38,39
3,4,5,13,37
14,21,25,35,36
4,12,13,16,35
4,19,21,22,39
2,7,9,19,31
2,18,26,27,34
19,21,26,31,38
24,30,31,37,38
7,15,21,27,38
7,12,16,35,37
1,6,19,32,37
14,22,28,30,39
8,14,19,23,37
3,19,27,32,39
1,20,23,29,38
6,12,24,33,35
12,15,16,20,39
1,2,4,11,22
2,20,21,28,37
1,9,15,25,26
12,22,32,34,35
1,2,7,15,36
15,26,34,35,38
4,13,29,37,38
19,21,23,24,34
5,6,8,15,38
11,13,19,31,34
2,4,7,22,30
1,12,21,26,31
6,8,20,22,37
5,15,24,26,33
3,20,25,30,32
8,24,26,29,31
7,15,18,24,30
8,9,15,19,35
18,23,24,32,39
8,9,15,18,20
6,20,34,38,39
1,3,5,20,23
2,10,24,37,39
9,14,17,29,32
4,9,16,28,36
7,10,16,19,22
6,19,26,30,32
2,8,13,16,18
4,7,11,30,32
3,19,23,36,37
5,17,24,32,39
10,13,15,16,29
1,11,21,22,39
7,19,27,31,34
4,9,17,22,38
3,16,20,25,34
8,11,13,20,29
14,21,31,33,36
6,8,22,25,36
25,29,33,37,39
7,12,13,28,33
10,22,23,32,36
9,11,22,31,35
19,22,23,32,33
21,27,33,34,35
4,21,31,36,38
13,16,19,36,38
14,26,27,38,39
4,5,6,31,34
4,30,31,35,36
2,13,27,32,36
3,6,7,12,24
5,11,20,21,24
7,12,13,25,34
1,4,7,12,16
17,25,27,32,37
22,26,31,32,39
7,10,12,33,34
1,8,13,16,23
6,10,20,36,38
25,28,33,34,37
1,13,20,21,29
3,17,20,27,30
7,14,16,19,33
3,14,21,33,36
7,17,26,38,39
10,22,29,36,39
4,5,10,11,23
5,6,8,17,28
16,20,29,30,38
3,7,13,34,38
1,15,22,24,26
9,15,18,25,34
11,16,25,30,32
5,8,18,33,39
6,21,24,30,35
13,24,32,34,36
5,17,26,27,33
2,6,18,21,26
9,12,18,31,39
1,2,7,9,22
8,18,26,28,33
1,7,10,11,22
10,12,21,27,37
9,10,12,17,24
13,14,15,16,32
5,8,13,29,34
4,5,11,20,36
15,17,19,20,34
2,23,29,31,32
1,3,27,28,32
4,6,21,25,31
8,15,18,36,38
10,16,21,34,37
1,4,10,11,32
2,5,13,20,31
1,4,8,21,27
5,26,29,36,38
13,14,15,23,26
6,7,9,23,31
4,21,28,36,37
15,21,25,29,39
6,26,33,34,37
1,5,27,34,39
2,9,13,26,27
13,21,23,36,38
14,23,24,26,33
1,8,13,18,34
4,12,14,37,38
12,20,21,34,38
5,15,20,22,29
4,16,26,29,30
1,3,5,25,39
3,23,27,28,30
4,10,13,22,38
18,21,26,35,37
6,8,16,26,39
10,13,18,26,36
1,17,22,27,29
1,10,13,25,37
5,12,26,31,38
20,26,28,32,33
2,8,23,29,32
10,20,22,32,38
11,14,16,24,29
14,20,23,27,34
13,16,21,22,39
18,25,26,31,36
7,9,19,23,24
21,31,33,34,39
2,4,14,33,34
3,11,13,17,27
14,20,24,28,39
1,3,6,32,39
6,11,18,26,38
14,18,20,34,35
12,15,28,35,36
8,10,12,21,31
6,9,12,34,39
8,21,22,24,34
10,19,21,33,38
15,22,23,26,30
5,8,15,16,23
14,19,32,34,36
13,15,29,31,32
7,18,23,32,37
11,15,22,23,37
6,17,24,37,38
3,4,8,32,38
13,20,23,24,34
7,13,28,29,34
3,4,25,26,36
12,21,22,33,34
4,10,15,20,31
3,21,28,34,38
15,19,33,38,39
8,18,21,29,33
2,3,10,35,38
6,12,14,22,35
14,21,25,31,33
2,7,15,23,24
8,30,32,34,39
3,9,12,19,26
13,19,30,33,39
1,24,33,38,39
1,19,28,32,36
3,25,28,33,34
22,28,34,35,38
4,8,9,19,37
7,16,24,36,37
7,10,19,27,28
1,20,28,30,33
3,13,16,32,36
6,22,24,26,30
3,10,24,27,34
4,14,25,33,34
16,26,30,35,36
1,21,25,30,38
1,8,15,29,37
4,5,14,29,35
15,16,24,27,34
11,13,20,29,39
8,25,30,33,39
2,7,17,24,33
21,24,28,33,34
3,6,22,29,32
3,19,27,28,31
3,15,20,22,36
7,12,16,29,36
10,12,19,33,35
6,8,10,15,36
7,16,26,28,35
15,16,28,30,34
6,18,20,21,26
15,16,20,25,27
3,9,10,21,28
4,5,12,13,17
11,15,21,35,37
9,11,18,24,28
3,15,17,19,33
1,9,16,28,34
10,16,24,29,31
5,14,19,21,25
6,9,15,23,27
19,23,34,37,39
4,5,24,35,38
6,7,12,14,20
5,6,21,29,33
12,14,17,18,34
2,23,24,29,36
7,15,17,37,38
5,10,18,26,33
8,13,16,33,34
7,13,16,33,34
7,9,15,23,27
2,17,20,24,26
17,20,27,28,31
6,10,12,22,29
6,12,14,31,38
8,11,20,22,26
18,26,32,34,37
6,7,8,15,30
4,5,21,22,35
15,18,24,34,39
1,12,15,16,21
2,3,6,7,32
3,22,25,31,36
1,5,27,30,35
1,17,19,24,33
9,33,37,38,39
3,4,29,38,39
5,25,26,36,38
6,7,14,17,29
3,10,13,37,39
2,6,14,18,35
6,24,27,30,35
11,12,18,19,22
12,14,22,23,28
1,6,10,22,32
9,23,28,29,34
13,14,29,38,39
5,13,16,32,35
10,18,24,28,29
4,11,30,36,38
5,15,21,29,32
7,9,10,12,31
4,7,16,37,39
4,23,27,38,39
14,18,24,34,39
2,11,20,34,36
9,16,18,27,37
17,19,21,23,29
2,9,12,16,32
4,12,21,27,37
13,16,18,20,24
22,26,31,34,39
22,34,36,37,38
8,13,32,36,37
1,2,8,25,26
5,14,16,18,31
13,17,18,31,37
10,22,31,33,38
2,12,34,37,39
2,14,16,19,38
2,13,19,25,35
5,12,20,28,33
9,25,26,28,35
5,7,11,17,33
7,17,19,28,30
22,23,26,34,37
1,12,16,17,25
6,9,12,20,26
6,8,12,13,17
4,5,9,30,34
3,8,21,23,28
2,12,27,28,39
13,18,31,32,33
4,15,22,23,30
15,21,26,27,34
6,7,8,17,32
16,27,28,33,39
1,19,23,32,36
10,13,16,23,36
17,19,22,26,39
6,18,23,31,35
11,13,19,32,36
6,9,18,19,22
5,17,20,23,25
2,14,19,27,30
2,18,24,29,36
1,3,5,31,34
3,8,19,20,28
6,11,17,21,26
6,10,11,14,39
3,10,16,25,35
9,26,28,38,39
14,16,29,36,39
10,21,23,37,39
10,14,28,30,34
14,16,29,31,35
3,23,32,34,39
5,9,14,15,16
8,10,20,28,29
3,7,25,32,35
28,29,32,34,35
6,8,24,31,34
5,11,15,23,35
5,10,23,29,37
4,6,14,17,28
1,7,24,25,38
16,20,28,34,38
9,21,23,34,39
6,9,24,30,37
3,4,26,29,36
1,11,18,19,25
5,7,19,20,34
6,8,10,21,24
1,18,22,26,38
21,24,30,34,35
5,10,16,34,38
2,5,10,12,38
9,20,34,35,38
7,16,17,31,39
10,18,21,27,39
2,5,12,16,18
6,16,22,25,32
5,10,17,21,35
2,12,30,31,33
8,11,21,25,27
8,17,21,29,35
9,17,31,34,37
7,13,26,32,39
3,5,6,30,32
8,13,14,16,22
6,7,16,24,26
1,18,26,30,33
3,12,25,26,32
3,12,14,22,31
15,16,17,26,36
11,16,28,29,30
1,8,16,29,34
11,15,21,27,32
16,21,22,32,33
8,19,30,31,38
2,6,12,17,21
3,11,14,35,39
3,4,5,9,11
2,13,26,28,38
6,12,20,23,24
3,16,18,27,32
3,12,14,19,27
1,19,22,30,34
1,8,11,28,30
1,10,19,25,39
15,19,26,27,31
4,17,19,35,37
3,4,15,18,31
2,10,21,33,36
